739;2010-05-09 02:00:00;0
740;2010-05-09 03:00:00;0
741;2010-05-09 04:00:00;0
742;2010-05-09 05:00:00;5
743;2010-05-09 06:00:00;5
744;2010-05-09 07:00:00;10
745;2010-05-09 08:00:00;10
746;2010-05-09 09:00:00;10
747;2010-05-09 10:00:00;10
748;2010-05-09 11:00:00;10
749;2010-05-09 12:00:00;20
750;2010-05-09 13:00:00;20
751;2010-05-09 14:00:00;20
752;2010-05-09 15:00:00;10
753;2010-05-09 16:00:00;10
754;2010-05-09 17:00:00;30
755;2010-05-09 18:00:00;40
756;2010-05-09 19:00:00;40
757;2010-05-09 20:00:00;20
758;2010-05-09 21:00:00;15
759;2010-05-09 22:00:00;10
760;2010-05-09 23:00:00;10
761;2010-05-10 00:00:00;5
762;2010-05-10 01:00:00;2
763;2010-05-10 02:00:00;0
764;2010-05-10 03:00:00;0
765;2010-05-10 04:00:00;0
766;2010-05-10 05:00:00;5
767;2010-05-10 06:00:00;5
768;2010-05-10 07:00:00;10
769;2010-05-10 08:00:00;10
770;2010-05-10 09:00:00;10
771;2010-05-10 10:00:00;10
772;2010-05-10 11:00:00;10
773;2010-05-10 12:00:00;20
774;2010-05-10 13:00:00;20
775;2010-05-10 14:00:00;20
776;2010-05-10 15:00:00;10
777;2010-05-10 16:00:00;10
778;2010-05-10 17:00:00;30
779;2010-05-10 18:00:00;40
780;2010-05-10 19:00:00;40
781;2010-05-10 20:00:00;20
782;2010-05-10 21:00:00;15
783;2010-05-10 22:00:00;10
784;2010-05-10 23:00:00;10
785;2010-05-11 00:00:00;5
786;2010-05-11 01:00:00;2
787;2010-05-11 02:00:00;0
788;2010-05-11 03:00:00;0
789;2010-05-11 04:00:00;0
790;2010-05-11 05:00:00;5
791;2010-05-11 06:00:00;5
792;2010-05-11 07:00:00;10
793;2010-05-11 08:00:00;10
794;2010-05-11 09:00:00;10
795;2010-05-11 10:00:00;10
796;2010-05-11 11:00:00;10
797;2010-05-11 12:00:00;20
798;2010-05-11 13:00:00;20
